"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"4616","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","68113","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2016-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4617","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","67965","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2016-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4618","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","67534","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2015-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4619","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","67419","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2015-08-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4620","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","67258","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2015-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4621","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","67021","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2015-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4622","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","66920","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2015-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4623","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","66152","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2014-10-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4624","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","65753","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2014-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4625","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","64756","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2014-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4626","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","63861","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2014-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4627","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","63064","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2014-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4628","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","62109","0000000134","Onde OFB","1","Ecoulement visible",0.51716032,49.284662393,2014-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4629","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","1105","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"4630","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","949","0000000134","Onde OFB","1f","Ecoulement visible faible",0.51716032,49.284662393,2013-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"4631","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","827","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2013-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"4632","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","719","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"4633","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","601","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2012-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"4634","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","492","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"4635","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","351","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"4636","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","239","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"4637","H6250001","Sébec à St-Siméon","27","Eure","27603","SAINT-SIMEON","28","Normandie","03","Seine-Normandie","H6254600","Ruisseau de Sebec","236","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.51716032,49.284662393,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"4638","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","99661","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2025-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"4639","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","98884","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2024-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"4640","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","98719","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2024-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"4641","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","98566","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2024-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"4642","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","98399","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2024-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"4643","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","98289","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2024-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"4644","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97943","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2023-09-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4645","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97829","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2023-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4646","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97602","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2023-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4647","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97534","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2023-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4648","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97450","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2023-06-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4649","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97360","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2023-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4650","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97286","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2023-04-20,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4651","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","97066","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2023-03-18,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"4652","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","96760","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"4653","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","96633","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2022-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"4654","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","96444","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2022-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"4655","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","96312","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2022-06-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"4656","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","96154","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2022-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"4657","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","96092","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2022-04-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"4658","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","95961","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2021-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"4659","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","95814","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2021-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"4660","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","95694","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"4661","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","95579","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2021-06-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"4662","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","95476","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2021-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"4663","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","95180","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2020-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4664","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","95003","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4665","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","94803","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2020-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4666","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","94664","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2020-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4667","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","94499","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2020-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"4668","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","92750","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2019-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4669","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","91657","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2019-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4670","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","90605","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2019-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4671","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","89351","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4672","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","88502","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2019-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4673","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","87364","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2019-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"4674","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","85409","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2018-11-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4675","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","84911","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2018-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4676","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","83950","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2018-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4677","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","82702","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4678","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","81550","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2018-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4679","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","80402","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2018-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4680","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","79702","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2018-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"4681","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","76700","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2017-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4682","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","75403","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2017-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4683","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","74168","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2017-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4684","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","73305","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2017-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4685","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","72110","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2017-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4686","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","71601","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2017-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4687","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","71300","0000000134","Onde OFB","1f","Ecoulement visible faible",0.320630509,49.341670203,2017-02-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"4688","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","69350","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2016-09-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4689","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","68651","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2016-09-08,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4690","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","68299","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2016-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4691","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","68239","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2016-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4692","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","68113","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2016-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4693","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","67965","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2016-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"4694","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","67534","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2015-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4695","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","67419","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2015-08-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4696","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","67258","0000000134","Onde OFB","1a","Ecoulement visible acceptable",0.320630509,49.341670203,2015-07-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4697","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","67021","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2015-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4698","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","66920","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2015-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"4699","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","66152","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2014-10-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4700","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","65753","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2014-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4701","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","64756","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2014-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4702","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","63861","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2014-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"4703","H7102021","Morelle à Beuzeville","27","Eure","27065","BEUZEVILLE","28","Normandie","03","Seine-Normandie","H71-0400","La Morelle","63064","0000000134","Onde OFB","1","Ecoulement visible",0.320630509,49.341670203,2014-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
